timestamp,symbol,id,name,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,infinite_supply,minted_market_cap,platform,cmc_rank,is_fiat,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,aud_price,aud_volume_24h,aud_cex_volume_24h,aud_dex_volume_24h,aud_volume_change_24h,aud_percent_change_1h,aud_percent_change_24h,aud_percent_change_7d,aud_percent_change_30d,aud_percent_change_60d,aud_percent_change_90d,aud_market_cap,aud_market_cap_dominance,aud_fully_diluted_market_cap,aud_tvl,aud_last_updated,global_active_cryptocurrencies,global_total_cryptocurrencies,global_active_market_pairs,global_active_exchanges,global_total_exchanges,global_eth_dominance,global_btc_dominance,global_eth_dominance_yesterday,global_btc_dominance_yesterday,global_eth_dominance_24h_percentage_change,global_btc_dominance_24h_percentage_change,global_defi_volume_24h,global_defi_volume_24h_reported,global_defi_market_cap,global_defi_24h_percentage_change,global_stablecoin_volume_24h,global_stablecoin_volume_24h_reported,global_stablecoin_market_cap,global_stablecoin_24h_percentage_change,global_derivatives_volume_24h,global_derivatives_volume_24h_reported,global_derivatives_24h_percentage_change,global_total_crypto_dex_currencies,global_today_incremental_crypto_number,global_past_24h_incremental_crypto_number,global_past_7d_incremental_crypto_number,global_past_30d_incremental_crypto_number,global_today_change_percent,global_last_updated
2026-03-12 20:21:57.997430,NEAR,6535,NEAR Protocol,near-protocol,624,2020-08-11T00:00:00.000Z,platform|ai-big-data|staking|coinbase-ventures-portfolio|three-arrows-capital-portfolio|arrington-xrp-capital-portfolio|coinfund-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|kenetic-capital-portfolio|near-protocol-ecosystem|cross-chain|circle-ventures-portfolio|layer-1|alleged-sec-securities|modular-blockchain|account-abstraction|data-availability|cmc-crypto-yearbook-2024-2025|made-in-america|binance-ecosystem|binance-listing,,1289978834.0,1289978834.0,1,False,1700239360.05,,43,0,1209202633.0,1593773367.9940915,,2026-03-12T09:20:00.000Z,1.8497589726223094,279322162.7802748,279307447.1593038,14715.620970955266,-8.5844,-0.50966041,3.54964265,0.25850841,31.29906719,-22.3811642,-22.40850229,2386149922.684365,0.0715,2386149922.6813745,,2026-03-12T09:20:05.000Z,8649,37205,116107,928,11909,10.363097105398,58.59169776602,10.2888407,58.76073802,0.074256405398,-0.16904025398,9883176019.121834,36004897121.03596,59430347725.87531,3.867934160674,97354876874.19638,508345156049.6956,289817716802.279,-7.760122136992,797842894198.7278,834374436986.3365,-7.40151851629,37606311,0,103668,596205,4201938,2.127303e-05,2026-03-12T09:19:59.999Z
2026-03-12 20:21:57.997430,XLM,512,Stellar,stellar,808,2014-08-05T00:00:00.000Z,medium-of-exchange|enterprise-solutions|decentralized-exchange-dex-token|defi|smart-contracts|hashkey-capital-portfolio|real-world-assets-protocols|2017-2018-alt-season|made-in-america|binance-ecosystem|binance-listing|iso-20022,50001806812.0,33003964329.72017,50001786883.65895,1,False,7931482431.24,,19,0,31531408660.0,5001637529.49434,,2026-03-12T09:20:00.000Z,0.22261606569285947,145162269.79557538,145003310.94656467,158958.84901070196,-39.2385,-0.0423784,1.41540271,-0.21249585,0.64909299,-30.51077062,-34.92382122,7347212691.349775,0.22,11131205510.015856,,2026-03-12T09:20:05.000Z,8649,37205,116107,928,11909,10.363097105398,58.59169776602,10.2888407,58.76073802,0.074256405398,-0.16904025398,9883176019.121834,36004897121.03596,59430347725.87531,3.867934160674,97354876874.19638,508345156049.6956,289817716802.279,-7.760122136992,797842894198.7278,834374436986.3365,-7.40151851629,37606311,0,103668,596205,4201938,2.127303e-05,2026-03-12T09:19:59.999Z
2026-03-12 20:21:57.997430,ATOM,3794,Cosmos,cosmos,965,2019-03-14T00:00:00.000Z,platform|cosmos-ecosystem|communications-social-media|content-creation|defi|interoperability|ethereum-ecosystem|polychain-capital-portfolio|dragonfly-capital-portfolio|hashkey-capital-portfolio|1confirmation-portfolio|paradigm-portfolio|exnetwork-capital-portfolio|polygon-ecosystem|cronos-ecosystem|injective-ecosystem|canto-ecosystem|osmosis-ecosystem|alleged-sec-securities|binance-ecosystem|binance-listing,,497388930.0,497388930.0,1,True,906165895.42,,56,0,,,,2026-03-12T09:20:00.000Z,2.556814726355158,61159472.55314745,60289195.756191604,870276.7969558577,-12.7571,-0.77798276,0.10224598,-2.90617897,-4.86998389,-30.59462132,-16.55189053,1271731340.9500349,0.0381,1271731340.9503384,,2026-03-12T09:20:05.000Z,8649,37205,116107,928,11909,10.363097105398,58.59169776602,10.2888407,58.76073802,0.074256405398,-0.16904025398,9883176019.121834,36004897121.03596,59430347725.87531,3.867934160674,97354876874.19638,508345156049.6956,289817716802.279,-7.760122136992,797842894198.7278,834374436986.3365,-7.40151851629,37606311,0,103668,596205,4201938,2.127303e-05,2026-03-12T09:19:59.999Z
2026-03-13 22:19:50.749772,BTC,1,Bitcoin,bitcoin,12584,2010-07-13T00:00:00.000Z,mineable|pow|sha-256|store-of-value|state-channel|coinbase-ventures-portfolio|three-arrows-capital-portfolio|polychain-capital-portfolio|binance-labs-portfolio|blockchain-capital-portfolio|boostvc-portfolio|cms-holdings-portfolio|dcg-portfolio|dragonfly-capital-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|framework-ventures-portfolio|galaxy-digital-portfolio|huobi-capital-portfolio|alameda-research-portfolio|a16z-portfolio|1confirmation-portfolio|winklevoss-capital-portfolio|usv-portfolio|placeholder-ventures-portfolio|pantera-capital-portfolio|multicoin-capital-portfolio|paradigm-portfolio|bitcoin-ecosystem|layer-1|ftx-bankruptcy-estate|2017-2018-alt-season|us-strategic-crypto-reserve|binance-ecosystem|binance-listing,21000000.0,20001578.0,20001578.0,1,False,1448904181518.98,,1,0,,,,2026-03-13T11:18:00.000Z,102946.44461608658,69713372823.03688,69628508194.427,84864628.60987969,9.7539,0.13584973,2.77911211,2.70319105,8.53683608,-19.92688043,-19.98775268,2059091341811.3357,59.0172,2161875336937.8167,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,ETH,1027,Ethereum,ethereum,11631,2015-08-07T00:00:00.000Z,pos|smart-contracts|ethereum-ecosystem|coinbase-ventures-portfolio|three-arrows-capital-portfolio|polychain-capital-portfolio|binance-labs-portfolio|blockchain-capital-portfolio|boostvc-portfolio|cms-holdings-portfolio|dcg-portfolio|dragonfly-capital-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|framework-ventures-portfolio|hashkey-capital-portfolio|kenetic-capital-portfolio|huobi-capital-portfolio|alameda-research-portfolio|a16z-portfolio|1confirmation-portfolio|winklevoss-capital-portfolio|usv-portfolio|placeholder-ventures-portfolio|pantera-capital-portfolio|multicoin-capital-portfolio|paradigm-portfolio|ethereum-pow-ecosystem|layer-1|ftx-bankruptcy-estate|sora-ecosystem|rsk-rbtc-ecosystem|world-liberty-financial-portfolio|us-strategic-crypto-reserve|binance-ecosystem|binance-listing|abstract-chain-ecosystem|unichain-ecosystem|soneium-ecosystem|sophon-ecosystem,,120691953.6332311,120691953.6332311,1,True,256758297066.61,,2,0,,,,2026-03-13T11:18:00.000Z,3023.306069990408,35361681246.185005,35106421954.53305,255259291.65196183,25.0532,0.10387234,2.78348377,3.09256369,9.36771382,-31.55209981,-31.95764301,364888716018.3485,10.4584,364888716018.35095,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,BNB,1839,BNB,bnb,3156,2017-07-25T00:00:00.000Z,marketplace|centralized-exchange|payments|smart-contracts|alameda-research-portfolio|multicoin-capital-portfolio|bnb-chain-ecosystem|layer-1|alleged-sec-securities|celsius-bankruptcy-estate|binance-ecosystem|binance-listing|etherlink-ecosystem|made-in-china,136358138.09,136358136.93,136358136.93,1,False,90899201645.76,,4,0,,,,2026-03-13T11:18:00.000Z,947.3598102588657,2702131058.588215,2597370871.6183567,104760186.969858,15.6899,-0.092518,2.30376907,4.25814803,13.00309075,-25.86415389,-25.35539759,129180218729.25722,3.7025,129180219828.20148,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,SOL,5426,Solana,solana,1102,2020-04-10T00:00:00.000Z,pos|platform|solana-ecosystem|cms-holdings-portfolio|kenetic-capital-portfolio|alameda-research-portfolio|multicoin-capital-portfolio|okx-ventures-portfolio|layer-1|ftx-bankruptcy-estate|alleged-sec-securities|cmc-crypto-awards-2024|made-in-america|us-strategic-crypto-reserve|binance-ecosystem|binance-listing,,571236781.8290182,622265999.1433512,1,True,56116967755.63,,7,0,525236893.3,47366723950.78724,,2026-03-13T11:17:00.000Z,128.1604640380846,6945670865.125056,6945627083.973143,43781.151914320384,21.4702,0.53842172,3.94764305,2.64223646,11.5501864,-35.30313397,-32.70887873,73209971034.82907,2.0965,79749899205.33276,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,XRP,52,XRP,xrp,1808,2013-08-04T00:00:00.000Z,medium-of-exchange|enterprise-solutions|xrp-ecosystem|arrington-xrp-capital-portfolio|galaxy-digital-portfolio|a16z-portfolio|pantera-capital-portfolio|ftx-bankruptcy-estate|2017-2018-alt-season|klaytn-ecosystem|made-in-america|us-strategic-crypto-reserve|binance-ecosystem|binance-listing|iso-20022,100000000000.0,61227832454.0,99985701766.0,1,False,142714517881.18,,5,0,,,,2026-03-13T11:18:00.000Z,2.028458851774245,4191520140.101771,4188754292.271276,2765847.830494762,23.9776,-0.27585595,2.71694868,1.79782132,4.58715954,-29.96347901,-29.95244742,124198138716.2667,3.5597,202845885177.42252,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,DOGE,74,Dogecoin,dogecoin,1414,2013-12-15T00:00:00.000Z,mineable|pow|scrypt|medium-of-exchange|memes|payments|doggone-doggerel|doge-chain-ecosystem|osmosis-ecosystem|ftx-bankruptcy-estate|animal-memes|made-in-america|binance-ecosystem|binance-listing,,153391206383.70526,153391206383.70526,1,True,15274699571.11,,9,0,,,,2026-03-13T11:18:00.000Z,0.14151685247250967,2149747179.6564026,2146872771.6397347,2874408.0166680813,27.0537,0.93670669,5.46145185,6.5359998,10.972764,-26.91996785,-28.52407379,21707440724.383102,0.6222,21707440724.388557,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,ADA,2010,Cardano,cardano,1689,2017-10-01T00:00:00.000Z,dpos|pos|platform|research|smart-contracts|staking|cardano-ecosystem|cardano|layer-1|alleged-sec-securities|2017-2018-alt-season|made-in-america|us-strategic-crypto-reserve|binance-ecosystem|binance-listing|iso-20022,45000000000.0,36087496074.63719,44994543382.79319,1,False,12357290778.68,,10,0,37997904336.0,10435735481.648663,,2026-03-13T11:19:00.000Z,0.3903007303782517,782029477.4001209,779168172.2647549,2861305.1353658815,16.3192,0.04005474,4.42188063,2.70604089,8.34449388,-28.84901906,-33.69374935,14084976075.453188,0.4037,17563532867.01898,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,TRX,1958,TRON,tron,1311,2017-09-13T00:00:00.000Z,media|payments|tron-ecosystem|layer-1|dwf-labs-portfolio|alleged-sec-securities|2017-2018-alt-season|tron20-ecosystem|world-liberty-financial-portfolio|binance-ecosystem|binance-listing|made-in-china,,94747588510.5717,94747588977.2963,1,True,27358883443.86,,8,0,94667886298.43,27335868860.327538,,2026-03-13T11:19:00.000Z,0.410361065230666,600886423.6770792,600732913.1352081,153510.54187126277,-18.0371,-0.25616371,-0.22348126,0.68876453,5.32695014,-2.82423152,5.84726538,38880721349.235016,1.1144,38880721540.756874,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,AVAX,5805,Avalanche,avalanche,1066,2020-07-13T00:00:00.000Z,smart-contracts|three-arrows-capital-portfolio|polychain-capital-portfolio|avalanche-ecosystem|cms-holdings-portfolio|dragonfly-capital-portfolio|real-world-assets-protocols|layer-1|made-in-america|world-liberty-financial-portfolio|binance-ecosystem|binance-listing,715748719.0,431771961.1772119,463441061.1772119,1,False,4635801325.65,,21,0,,,,2026-03-13T11:18:00.000Z,14.215634609058482,498361032.2862213,492525923.31460327,5835108.97161805,29.9989,0.22588294,4.34147509,7.37665029,17.28657358,-26.48216095,-25.53827892,6137912434.531828,0.1759,10174822261.20097,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,TON,11419,Toncoin,toncoin,861,2021-08-26T13:40:22.000Z,pos|layer-1|ftx-bankruptcy-estate|dwf-labs-portfolio|toncoin-ecosystem|cmc-crypto-yearbook-2024-2025|binance-ecosystem|binance-listing,,2455753800.418054,5156627514.741505,1,True,6724542343.86,,28,0,,,,2026-03-13T11:18:00.000Z,1.853245344094297,140730604.30032524,137799677.56501135,2930926.7353138765,30.5885,0.32778999,-2.01999884,-1.99273589,0.48561776,-24.45545943,-19.58649351,4551114296.866634,0.1304,9556495932.92617,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,LINK,1975,Chainlink,chainlink,2221,2017-09-20T00:00:00.000Z,platform|cosmos-ecosystem|defi|privacy|interoperability|iot|oracles|smart-contracts|ethereum-ecosystem|tron-ecosystem|polkadot|tokenized-stock|polkadot-ecosystem|heco-ecosystem|avalanche-ecosystem|solana-ecosystem|framework-ventures-portfolio|hedera-hashgraph-ecosystem|polygon-ecosystem|fantom-ecosystem|cardano-ecosystem|terra-ecosystem|web3|near-protocol-ecosystem|arbitrum-ecosystem|celo-ecosystem|defi-2|cross-chain|cronos-ecosystem|cardano|injective-ecosystem|bnb-chain-ecosystem|oasis-ecosystem|moonbeam-ecosystem|xdc-ecosystem|metisdao-ecosystem|velas-ecosystem|doge-chain-ecosystem|aptos-ecosystem|sui-ecosystem|optimism-ecosystem|bitcoin-ecosystem|real-world-assets-protocols|zksync-era-ecosystem|kadena-ecosystem|base-ecosystem|linea-ecosystem|sei-ecosystem|toncoin-ecosystem|paal-ecosystem|blast-ecosystem|atomicals-ecosystem|move-vm|eigenlayer-ecosystem|hyperliquid-ecosystem|gnosis-chain-ecosystem|ronin-ecosystem|astar-ecosystem|core-ecosystem|starknet-ecosystem|mantle-ecosystem|opbnb-ecosystem|scroll-ecosystem|merlin-ecosystem|b²-network-ecosystem|mode-ecosystem|world-chain-mainnet-ecosystem|made-in-america|btcfi|world-liberty-financial-portfolio|corn-ecosystem|bonk-fun-ecosystem|sonic-ecosystem|binance-ecosystem|binance-listing|bittensor-ecosystem|tokenized-assets|xstocks-ecosystem|hyperevm-ecosystem|etherlink-ecosystem|bera-chain-ecosystem|abstract-chain-ecosystem|unichain-ecosystem|soneium-ecosystem|fraxtal-ecosystem|monad-ecosystem|hashkey-chain-ecosystem|wlfi-ecosystem|plasma-ecosystem|x402-ecosystem|iso-20022,1000000000.0,708099970.4525867,1000000000.0,1,False,9291399011.19,,15,0,,,,2026-03-13T11:19:00.000Z,13.204350916563882,1058274765.8879867,1042341178.1084179,15933587.77956925,14.222,-0.0115292,2.48227595,1.74166405,13.0342715,-29.28921674,-33.08936479,9350000493.864471,0.268,13204350916.565525,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,SHIB,5994,Shiba Inu,shiba-inu,1046,2020-08-01T00:00:00.000Z,memes|ethereum-ecosystem|doggone-doggerel|bnb-chain-ecosystem|base-ecosystem|animal-memes|binance-ecosystem|binance-listing|etherlink-ecosystem,589552695333683.0,589243711968756.5,589500259042502.1,1,False,3612539183.68,,26,0,589551575078137.0,3612853655.4530034,,2026-03-13T11:19:00.000Z,8.708924244107102e-06,221727312.02494788,221329125.85539415,398186.1695536648,6.1438,1.69387413,3.21028381,10.46546286,5.80611349,-26.99058171,-26.88085699,5131678848.8523655,0.1471,5134369761.564444,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,DOT,6636,Polkadot,polkadot-new,1033,2020-08-19T00:00:00.000Z,defi|ethereum-ecosystem|substrate|polkadot|polkadot-ecosystem|three-arrows-capital-portfolio|polychain-capital-portfolio|heco-ecosystem|arrington-xrp-capital-portfolio|blockchain-capital-portfolio|boostvc-portfolio|cms-holdings-portfolio|coinfund-portfolio|fabric-ventures-portfolio|fenbushi-capital-portfolio|hashkey-capital-portfolio|kenetic-capital-portfolio|1confirmation-portfolio|placeholder-ventures-portfolio|pantera-capital-portfolio|exnetwork-capital-portfolio|web3|arbitrum-ecosystem|spartan-group|optimism-ecosystem|osmosis-ecosystem|base-ecosystem|gnosis-chain-ecosystem|binance-ecosystem|binance-listing,2100000000.0,1673933922.7840447,1673559680.3127615,1,False,2546477828.65,,35,0,,,,2026-03-13T11:18:00.000Z,2.1623930742057555,180947886.90020084,180597114.56732762,350772.3328732483,5.1183,-0.09291977,0.43819987,0.1435964,23.13089447,-25.74592609,-25.77944374,3619703121.30629,0.1037,4541025455.827207,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,POL,28321,Polygon (prev. MATIC),polygon-ecosystem-token,636,2023-10-30T14:43:57.000Z,ethereum-ecosystem|layer-2|polygon-ecosystem|binance-ecosystem|binance-listing,,10607104928.207142,10607104938.207142,1,False,1047268260.82,,54,0,10496230782.91,1036321354.5235404,,2026-03-13T11:18:00.000Z,0.1403127133219541,86257439.62405236,86141717.3934049,115722.23064744541,4.9819,0.63999364,-0.01929691,-1.12540872,11.35394373,-35.88371586,-18.52439287,1488311672.9674156,0.0427,1488311674.3769526,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,LTC,2,Litecoin,litecoin,1515,2013-04-28T00:00:00.000Z,mineable|pow|scrypt|medium-of-exchange|privacy|layer-1|2017-2018-alt-season|made-in-america|binance-ecosystem|binance-listing,84000000.0,76945220.73347135,84000000.0,1,False,4702729516.6,,22,0,,,,2026-03-13T11:18:00.000Z,79.56217758377034,421722175.5236916,419064936.5517947,2657238.971896981,-1.2378,0.26416535,2.82456714,1.35694038,8.11378185,-27.81947075,-31.52434607,6121929316.218855,0.1755,6683222917.032375,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,BCH,1831,Bitcoin Cash,bitcoin-cash,1146,2017-07-23T00:00:00.000Z,mineable|pow|sha-256|marketplace|medium-of-exchange|store-of-value|enterprise-solutions|payments|layer-1|2017-2018-alt-season|made-in-america|binance-ecosystem|binance-listing,21000000.0,20006721.875,20006721.875,1,False,9415291007.14,,12,0,,,,2026-03-13T11:18:00.000Z,668.796142597344,523144460.76151174,519914344.72174096,3230116.039770765,32.3253,0.0976559,2.43588165,3.0727602,-7.81802766,-24.78397754,-18.50438486,13380418416.0179,0.3835,14044718994.545996,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,UNI,7083,Uniswap,uniswap,1414,2020-09-17T00:00:00.000Z,decentralized-exchange-dex-token|defi|dao|ethereum-ecosystem|yield-farming|amm|coinbase-ventures-portfolio|three-arrows-capital-portfolio|governance|heco-ecosystem|avalanche-ecosystem|solana-ecosystem|blockchain-capital-portfolio|defiance-capital-portfolio|alameda-research-portfolio|a16z-portfolio|pantera-capital-portfolio|parafi-capital|paradigm-portfolio|polygon-ecosystem|terra-ecosystem|near-protocol-ecosystem|arbitrum-ecosystem|cmc-crypto-awards-2024|gnosis-chain-ecosystem|sora-ecosystem|hoo-smart-chain-ecosystem|made-in-america|binance-ecosystem|binance-listing|etherlink-ecosystem|unichain-ecosystem,,633593562.7465303,898228420.0366303,1,False,3663889366.96,,33,0,,,0.80359514,2026-03-13T11:19:00.000Z,5.796842570497007,390585002.7533502,386666385.4441164,3918617.3092338075,37.1536,-0.45338122,3.65512587,2.99785856,25.5410995,-24.26063256,-25.52577169,3672842136.921953,0.1053,5206888743.293434,4570513123.473865,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
2026-03-13 22:19:50.749772,NEAR,6535,NEAR Protocol,near-protocol,624,2020-08-11T00:00:00.000Z,platform|ai-big-data|staking|coinbase-ventures-portfolio|three-arrows-capital-portfolio|arrington-xrp-capital-portfolio|coinfund-portfolio|electric-capital-portfolio|fabric-ventures-portfolio|kenetic-capital-portfolio|near-protocol-ecosystem|cross-chain|circle-ventures-portfolio|layer-1|alleged-sec-securities|modular-blockchain|account-abstraction|data-availability|cmc-crypto-yearbook-2024-2025|made-in-america|binance-ecosystem|binance-listing,,1290055579.0,1290055579.0,1,False,1742849170.06,,44,0,1209202633.0,1633617837.6081474,,2026-03-13T11:18:00.000Z,1.9199385525030774,498058448.1297808,497999539.21361285,58908.91616803195,65.6997,0.12682486,1.02539934,7.11213103,42.08977219,-19.33192039,-19.69668464,2476827440.9937797,0.071,2476827440.9915586,,2026-03-13T11:18:05.000Z,8641,37208,116072,928,11912,10.444894162874,58.933454063045,10.40270156,58.70563641,0.042192602874,0.227817653045,11279962292.4153,36543317192.94445,61169853284.574135,12.049778994794,112287706180.42381,590635129146.3833,289946346156.5745,13.871909394657,916345324546.8615,953735947119.1948,11.552607331475,37725588,0,119280,612479,4142810,3.7110105e-05,2026-03-13T11:17:59.999Z
